candidate	reason
вяжущий	NOT_NOUN
вязаный	NOT_NOUN
вязать	NOT_NOUN
вязевый	NOT_NOUN
вязкий	NOT_NOUN
вязко	NOT_NOUN
вязнуть	NOT_NOUN
вязовый	NOT_NOUN
вякать	NOT_NOUN
вякнуть	NOT_NOUN
вяленый	NOT_NOUN
вялить	NOT_NOUN
вяло	NOT_NOUN
вялый	NOT_NOUN
вянуть	NOT_NOUN
вятский	NOT_NOUN
вящий	NOT_NOUN
вёрткий	NOT_NOUN
вёртко	NOT_NOUN
гавкать	NOT_NOUN
гагарий	NOT_NOUN
гагачий	NOT_NOUN
гадать	NOT_NOUN
гадить	NOT_NOUN
гадкий	NOT_NOUN
гадко	NOT_NOUN
гадючий	NOT_NOUN
гаерски	NOT_NOUN
гаечный	NOT_NOUN
газелий	NOT_NOUN
газовый	NOT_NOUN
гаишный	NOT_NOUN
гайский	NOT_NOUN
галдеть	NOT_NOUN
галичий	NOT_NOUN
галопом	NOT_NOUN
галочий	NOT_NOUN
гански	NOT_NOUN
ганский	NOT_NOUN
гаревой	NOT_NOUN
гаревый	NOT_NOUN
гаркать	NOT_NOUN
гарно	NOT_NOUN
гарный	NOT_NOUN
гасить	NOT_NOUN
гаснуть	NOT_NOUN
гатить	NOT_NOUN
гауссов	NOT_NOUN
гачный	NOT_NOUN
гашёный	NOT_NOUN
генный	NOT_NOUN
геол	NOT_NOUN
герне	NOT_NOUN
геть	NOT_NOUN
гибкий	NOT_NOUN
гибко	NOT_NOUN
гиблый	NOT_NOUN
гибнуть	NOT_NOUN
гикать	NOT_NOUN
гикнуть	NOT_NOUN
гингко	NOT_NOUN
гинуть	NOT_NOUN
гиревой	NOT_NOUN
главный	NOT_NOUN
главый	NOT_NOUN
гладить	NOT_NOUN
гладкий	NOT_NOUN
гладко	NOT_NOUN
глазеть	NOT_NOUN
глазной	NOT_NOUN
гласить	NOT_NOUN
гласно	NOT_NOUN
глинный	NOT_NOUN
глодать	NOT_NOUN
глотать	NOT_NOUN
глубоко	NOT_NOUN
глупеть	NOT_NOUN
глупить	NOT_NOUN
глупо	NOT_NOUN
глупый	NOT_NOUN
глухо	NOT_NOUN
глухой	NOT_NOUN
глушить	NOT_NOUN
глючный	NOT_NOUN
глядеть	NOT_NOUN
глядь	NOT_NOUN
глянуть	NOT_NOUN
гнать	NOT_NOUN
гнаться	NOT_NOUN
гневить	NOT_NOUN
гневно	NOT_NOUN
гневный	NOT_NOUN
гнести	NOT_NOUN
гнетуще	NOT_NOUN
гнидный	NOT_NOUN
гнилой	NOT_NOUN
гнить	NOT_NOUN
гноевой	NOT_NOUN
гноевый	NOT_NOUN
гноить	NOT_NOUN
гнойный	NOT_NOUN
гнусить	NOT_NOUN
гнусно	NOT_NOUN
гнусный	NOT_NOUN
гнутый	NOT_NOUN
гнуть	NOT_NOUN
гнуться	NOT_NOUN
говеть	NOT_NOUN
говорят	NOT_NOUN
говяжий	NOT_NOUN
годами	NOT_NOUN
годить	NOT_NOUN
годный	NOT_NOUN
годовой	NOT_NOUN
голевой	NOT_NOUN
голимый	NOT_NOUN
голо	NOT_NOUN
голодно	NOT_NOUN
голубой	NOT_NOUN
голый	NOT_NOUN
голышом	NOT_NOUN
гольём	NOT_NOUN
гонимый	NOT_NOUN
гонкий	NOT_NOUN
гонко	NOT_NOUN
гончий	NOT_NOUN
гонять	NOT_NOUN
гопать	NOT_NOUN
гопля	NOT_NOUN
горазд	NOT_NOUN
гораздо	NOT_NOUN
горбато	NOT_NOUN
горбить	NOT_NOUN
гордиев	NOT_NOUN
гордо	NOT_NOUN
гордый	NOT_NOUN
горелый	NOT_NOUN
гореть	NOT_NOUN
горклый	NOT_NOUN
горний	NOT_NOUN
горный	NOT_NOUN
горски	NOT_NOUN
горский	NOT_NOUN
горчить	NOT_NOUN
горший	NOT_NOUN
горько	NOT_NOUN
горючий	NOT_NOUN
горячий	NOT_NOUN
горячо	NOT_NOUN
гостить	NOT_NOUN
готичен	NOT_NOUN
готично	NOT_NOUN
готовно	NOT_NOUN
готовый	NOT_NOUN
готски	NOT_NOUN
готский	NOT_NOUN
гофрить	NOT_NOUN
грабить	NOT_NOUN
граве	NOT_NOUN
градом	NOT_NOUN
гранить	NOT_NOUN
гранный	NOT_NOUN
графить	NOT_NOUN
графски	NOT_NOUN
граять	NOT_NOUN
гребной	NOT_NOUN
грезить	NOT_NOUN
греметь	NOT_NOUN
грести	NOT_NOUN
греть	NOT_NOUN
греться	NOT_NOUN
грецкий	NOT_NOUN
греч	NOT_NOUN
грешить	NOT_NOUN
грешно	NOT_NOUN
грешный	NOT_NOUN
грибной	NOT_NOUN
гробить	NOT_NOUN
грозить	NOT_NOUN
грозно	NOT_NOUN
громить	NOT_NOUN
громкий	NOT_NOUN
громко	NOT_NOUN
грох	NOT_NOUN
грохать	NOT_NOUN
грубеть	NOT_NOUN
грубить	NOT_NOUN
грубо	NOT_NOUN
грубый	NOT_NOUN
грудной	NOT_NOUN
грузить	NOT_NOUN
грузно	NOT_NOUN
грузный	NOT_NOUN
грустно	NOT_NOUN
грызть	NOT_NOUN
грядной	NOT_NOUN
грязно	NOT_NOUN
грязный	NOT_NOUN
грянуть	NOT_NOUN
грясти	NOT_NOUN
губить	NOT_NOUN
губный	NOT_NOUN
гугнить	NOT_NOUN
гугу	NOT_NOUN
гудеть	NOT_NOUN
гужевой	NOT_NOUN
гужом	NOT_NOUN
гукать	NOT_NOUN
гукнуть	NOT_NOUN
гулкий	NOT_NOUN
гулко	NOT_NOUN
гулькин	NOT_NOUN
гулять	NOT_NOUN
гулящий	NOT_NOUN
гуманно	NOT_NOUN
гумкать	NOT_NOUN
гундосо	NOT_NOUN
гуннски	NOT_NOUN
гунявый	NOT_NOUN
гуртом	NOT_NOUN
гусем	NOT_NOUN
гусиный	NOT_NOUN
густеть	NOT_NOUN
густи	NOT_NOUN
густить	NOT_NOUN
густо	NOT_NOUN
густой	NOT_NOUN
гуськом	NOT_NOUN
гусячий	NOT_NOUN
гымкать	NOT_NOUN
дабы	NOT_NOUN
давать	NOT_NOUN
давеча	NOT_NOUN
давить	NOT_NOUN
давний	NOT_NOUN
давно	NOT_NOUN
давнуть	NOT_NOUN
давящий	NOT_NOUN
даже	NOT_NOUN
даивать	NOT_NOUN
далее	NOT_NOUN
далеко	NOT_NOUN
далече	NOT_NOUN
дальний	NOT_NOUN
далёкий	NOT_NOUN
дамски	NOT_NOUN
дамский	NOT_NOUN
данный	NOT_NOUN
дарить	NOT_NOUN
даровой	NOT_NOUN
даром	NOT_NOUN
дарёный	NOT_NOUN
датски	NOT_NOUN
датский	NOT_NOUN
дать	NOT_NOUN
даться	NOT_NOUN
дачный	NOT_NOUN
дважды	NOT_NOUN
дверной	NOT_NOUN
двести	NOT_NOUN
двигать	NOT_NOUN
двинуть	NOT_NOUN
двое	NOT_NOUN
двоить	NOT_NOUN
двойной	NOT_NOUN
двоякий	NOT_NOUN
двояко	NOT_NOUN
дебелый	NOT_NOUN
девать	NOT_NOUN
деверев	NOT_NOUN
девий	NOT_NOUN
девицын	NOT_NOUN
девичий	NOT_NOUN
девкин	NOT_NOUN
девятый	NOT_NOUN
девять	NOT_NOUN
девятью	NOT_NOUN
дедов	NOT_NOUN
дековый	NOT_NOUN
деланно	NOT_NOUN
делать	NOT_NOUN
делимый	NOT_NOUN
делить	NOT_NOUN
деловой	NOT_NOUN
дель	NOT_NOUN
дельно	NOT_NOUN
дельный	NOT_NOUN
денно	NOT_NOUN
денной	NOT_NOUN
держать	NOT_NOUN
дерзать	NOT_NOUN
дерзить	NOT_NOUN
дерзкий	NOT_NOUN
дерзко	NOT_NOUN
дернеть	NOT_NOUN
дернить	NOT_NOUN
дескать	NOT_NOUN
десятый	NOT_NOUN
десять	NOT_NOUN
десятью	NOT_NOUN
детски	NOT_NOUN
детский	NOT_NOUN
деть	NOT_NOUN
деться	NOT_NOUN
дешёвый	NOT_NOUN
деяться	NOT_NOUN
дзинь	NOT_NOUN
дивить	NOT_NOUN
дивно	NOT_NOUN
дивный	NOT_NOUN
диезный	NOT_NOUN
диетный	NOT_NOUN
дикий	NOT_NOUN
дико	NOT_NOUN
димин	NOT_NOUN
димкин	NOT_NOUN
динской	NOT_NOUN
диодный	NOT_NOUN
дичать	NOT_NOUN
дичком	NOT_NOUN
длинно	NOT_NOUN
длинный	NOT_NOUN
длить	NOT_NOUN
длиться	NOT_NOUN
дневать	NOT_NOUN
дневной	NOT_NOUN
дневный	NOT_NOUN
днесь	NOT_NOUN
днями	NOT_NOUN
днём	NOT_NOUN
добела	NOT_NOUN
добить	NOT_NOUN
добрать	NOT_NOUN
добреть	NOT_NOUN
добрить	NOT_NOUN
добром	NOT_NOUN
добрый	NOT_NOUN
добыть	NOT_NOUN
довезти	NOT_NOUN
довеку	NOT_NOUN
доверху	NOT_NOUN
довести	NOT_NOUN
довеять	NOT_NOUN
довить	NOT_NOUN
довлеть	NOT_NOUN
догнать	NOT_NOUN
догнить	NOT_NOUN
догола	NOT_NOUN
додать	NOT_NOUN
доднесь	NOT_NOUN
додрать	NOT_NOUN
доедать	NOT_NOUN
доесть	NOT_NOUN
доехать	NOT_NOUN
дожать	NOT_NOUN
дождить	NOT_NOUN
дожечь	NOT_NOUN
дожить	NOT_NOUN
дожрать	NOT_NOUN
дозовый	NOT_NOUN
дозреть	NOT_NOUN
доить	NOT_NOUN
доиться	NOT_NOUN
дойкий	NOT_NOUN
дойный	NOT_NOUN
дойти	NOT_NOUN
доковый	NOT_NOUN
доколе	NOT_NOUN
доколь	NOT_NOUN
докрыть	NOT_NOUN
докуда	NOT_NOUN
докучно	NOT_NOUN
долбать	NOT_NOUN
долбить	NOT_NOUN
долгий	NOT_NOUN
долго	NOT_NOUN
доле	NOT_NOUN
долевой	NOT_NOUN
долее	NOT_NOUN
долезть	NOT_NOUN
должать	NOT_NOUN
должно	NOT_NOUN
должный	NOT_NOUN
долить	NOT_NOUN
долой	NOT_NOUN
долу	NOT_NOUN
дольний	NOT_NOUN
дольный	NOT_NOUN
дольче	NOT_NOUN
дома	NOT_NOUN
домести	NOT_NOUN
домовый	NOT_NOUN
домой	NOT_NOUN
домский	NOT_NOUN
домчать	NOT_NOUN
домыть	NOT_NOUN
домять	NOT_NOUN
донага	NOT_NOUN
донести	NOT_NOUN
донизу	NOT_NOUN
донный	NOT_NOUN
донский	NOT_NOUN
доныне	NOT_NOUN
донять	NOT_NOUN
допасти	NOT_NOUN
допаять	NOT_NOUN
допеть	NOT_NOUN
допечь	NOT_NOUN
допить	NOT_NOUN
доплыть	NOT_NOUN
допоить	NOT_NOUN
дополна	NOT_NOUN
допреть	NOT_NOUN
допьяна	NOT_NOUN
дорасти	NOT_NOUN
дорвать	NOT_NOUN
дорого	NOT_NOUN
дорогой	NOT_NOUN
дорыть	NOT_NOUN
досадно	NOT_NOUN
досдать	NOT_NOUN
доселе	NOT_NOUN
досель	NOT_NOUN
досеять	NOT_NOUN
досиня	NOT_NOUN
дослать	NOT_NOUN
доснять	NOT_NOUN
доспать	NOT_NOUN
доспеть	NOT_NOUN
достать	NOT_NOUN
досужий	NOT_NOUN
досуха	NOT_NOUN
досыта	NOT_NOUN
досюда	NOT_NOUN
дотаять	NOT_NOUN
дотемна	NOT_NOUN
дотечь	NOT_NOUN
доткать	NOT_NOUN
дотла	NOT_NOUN
дотлеть	NOT_NOUN
дотоле	NOT_NOUN
дотоль	NOT_NOUN
дотошно	NOT_NOUN
дотуда	NOT_NOUN
доучить	NOT_NOUN
дохлый	NOT_NOUN
дохнуть	NOT_NOUN
дочерин	NOT_NOUN
дочерна	NOT_NOUN
дочесть	NOT_NOUN
дочиста	NOT_NOUN
дочкин	NOT_NOUN
дошить	NOT_NOUN
дошлый	NOT_NOUN
дощаной	NOT_NOUN
дощатый	NOT_NOUN
доёный	NOT_NOUN
дражный	NOT_NOUN
драить	NOT_NOUN
драный	NOT_NOUN
драпать	NOT_NOUN
драть	NOT_NOUN
драться	NOT_NOUN
древний	NOT_NOUN
дремать	NOT_NOUN
дробить	NOT_NOUN
дробно	NOT_NOUN
дробный	NOT_NOUN
дрожать	NOT_NOUN
дрожмя	NOT_NOUN
дрочить	NOT_NOUN
другой	NOT_NOUN
дружить	NOT_NOUN
дружно	NOT_NOUN
дружный	NOT_NOUN
дрыг	NOT_NOUN
дрыгать	NOT_NOUN
дрыхать	NOT_NOUN
дрючить	NOT_NOUN
дрябло	NOT_NOUN
дряблый	NOT_NOUN
дрянно	NOT_NOUN
дрянной	NOT_NOUN
дрянный	NOT_NOUN
дряхло	NOT_NOUN
дряхлый	NOT_NOUN
дубить	NOT_NOUN
дубовый	NOT_NOUN
дуговой	NOT_NOUN
дудеть	NOT_NOUN
дудки	NOT_NOUN
дульный	NOT_NOUN
думать	NOT_NOUN
думный	NOT_NOUN
думский	NOT_NOUN
дунуть	NOT_NOUN
дурашно	NOT_NOUN
дуреть	NOT_NOUN
дурий	NOT_NOUN
дурить	NOT_NOUN
дурнеть	NOT_NOUN
дурно	NOT_NOUN
дурной	NOT_NOUN
дуто	NOT_NOUN
дутый	NOT_NOUN
дуть	NOT_NOUN
дуться	NOT_NOUN
духмяно	NOT_NOUN
духовно	NOT_NOUN
духовой	NOT_NOUN
духом	NOT_NOUN
душевно	NOT_NOUN
душевой	NOT_NOUN
душисто	NOT_NOUN
душить	NOT_NOUN
душно	NOT_NOUN
душный	NOT_NOUN
душёный	NOT_NOUN
дуэтный	NOT_NOUN
дыбом	NOT_NOUN
дымить	NOT_NOUN
дымно	NOT_NOUN
дымный	NOT_NOUN
дымовой	NOT_NOUN
дынный	NOT_NOUN
дырявый	NOT_NOUN
дыхнуть	NOT_NOUN
дышать	NOT_NOUN
дюже	NOT_NOUN
дюжеть	NOT_NOUN
дюжий	NOT_NOUN
дюнный	NOT_NOUN
дядин	NOT_NOUN
дёрг	NOT_NOUN
дёргать	NOT_NOUN
дёрнуть	NOT_NOUN
дёшево	NOT_NOUN
егозить	NOT_NOUN
едать	NOT_NOUN
едаться	NOT_NOUN
едва	NOT_NOUN
единить	NOT_NOUN
единый	NOT_NOUN
едкий	NOT_NOUN
едко	NOT_NOUN
едучий	NOT_NOUN
ежели	NOT_NOUN
ежовый	NOT_NOUN
ежом	NOT_NOUN
ездить	NOT_NOUN
езжалый	NOT_NOUN
езжать	NOT_NOUN
езженый	NOT_NOUN
ейский	NOT_NOUN
екать	NOT_NOUN
елевый	NOT_NOUN
елейный	NOT_NOUN
елецкий	NOT_NOUN
елико	NOT_NOUN
еловый	NOT_NOUN
елозить	NOT_NOUN
ерошить	NOT_NOUN
ершисто	NOT_NOUN
ершить	NOT_NOUN
ершовый	NOT_NOUN
ершом	NOT_NOUN
если	NOT_NOUN
есть	NOT_NOUN
есться	NOT_NOUN
ехать	NOT_NOUN
ехидно	NOT_NOUN
ехидный	NOT_NOUN
жабий	NOT_NOUN
жабный	NOT_NOUN
жаднеть	NOT_NOUN
жадно	NOT_NOUN
жадный	NOT_NOUN
жаждать	NOT_NOUN
жалеть	NOT_NOUN
жалить	NOT_NOUN
жалкий	NOT_NOUN
жалко	NOT_NOUN
жалобно	NOT_NOUN
жаль	NOT_NOUN
жамкать	NOT_NOUN
жареный	NOT_NOUN
жарить	NOT_NOUN
жаркий	NOT_NOUN
жарко	NOT_NOUN
жаровой	NOT_NOUN
жатый	NOT_NOUN
жать	NOT_NOUN
жаться	NOT_NOUN
жахать	NOT_NOUN
жахнуть	NOT_NOUN
жвачный	NOT_NOUN
жгучий	NOT_NOUN
ждать	NOT_NOUN
ждаться	NOT_NOUN
жевать	NOT_NOUN
желать	NOT_NOUN
железно	NOT_NOUN
желтеть	NOT_NOUN
желтить	NOT_NOUN
жеманно	NOT_NOUN
женатый	NOT_NOUN
женин	NOT_NOUN
женить	NOT_NOUN
женихов	NOT_NOUN
женски	NOT_NOUN
женский	NOT_NOUN
жерёбый	NOT_NOUN
жестоко	NOT_NOUN
жечь	NOT_NOUN
жечься	NOT_NOUN
жжёный	NOT_NOUN
живать	NOT_NOUN
живить	NOT_NOUN
живо	NOT_NOUN
живучий	NOT_NOUN
живьём	NOT_NOUN
жидкий	NOT_NOUN
жидко	NOT_NOUN
жилить	NOT_NOUN
жилой	NOT_NOUN
жильный	NOT_NOUN
жиреть	NOT_NOUN
жирнеть	NOT_NOUN
жирно	NOT_NOUN
жирный	NOT_NOUN
жировой	NOT_NOUN
житный	NOT_NOUN
жить	NOT_NOUN
житься	NOT_NOUN
жмурить	NOT_NOUN
жрать	NOT_NOUN
жраться	NOT_NOUN
жужжать	NOT_NOUN
жулить	NOT_NOUN
журить	NOT_NOUN
журчать	NOT_NOUN
жуткий	NOT_NOUN
жутко	NOT_NOUN
жухлый	NOT_NOUN
жухнуть	NOT_NOUN
жучить	NOT_NOUN
жёваный	NOT_NOUN
жёлтый	NOT_NOUN
жёлчно	NOT_NOUN
жёлчный	NOT_NOUN
жёсткий	NOT_NOUN
жёстко	NOT_NOUN
заалеть	NOT_NOUN
заахать	NOT_NOUN
забавно	NOT_NOUN
забитый	NOT_NOUN
забить	NOT_NOUN
забрать	NOT_NOUN
забрить	NOT_NOUN
забытый	NOT_NOUN
забыть	NOT_NOUN
завезти	NOT_NOUN
завести	NOT_NOUN
завеять	NOT_NOUN
завидно	NOT_NOUN
завитой	NOT_NOUN
завить	NOT_NOUN
завлечь	NOT_NOUN
завтра	NOT_NOUN
завыть	NOT_NOUN
завялый	NOT_NOUN
загнать	NOT_NOUN
загнить	NOT_NOUN
загнуть	NOT_NOUN
загодя	NOT_NOUN
задарма	NOT_NOUN
задаром	NOT_NOUN
задать	NOT_NOUN
задеть	NOT_NOUN
задний	NOT_NOUN
задолго	NOT_NOUN
задом	NOT_NOUN
задорно	NOT_NOUN
задрать	NOT_NOUN
задуть	NOT_NOUN
заебись	NOT_NOUN
заедать	NOT_NOUN
заедино	NOT_NOUN
заездом	NOT_NOUN
заезжий	NOT_NOUN
заесть	NOT_NOUN
заехать	NOT_NOUN
зажать	NOT_NOUN
зажечь	NOT_NOUN
заживо	NOT_NOUN
зажить	NOT_NOUN
зазвать	NOT_NOUN
зазжечь	NOT_NOUN
зазорно	NOT_NOUN
зазрить	NOT_NOUN
зазря	NOT_NOUN
зазывно	NOT_NOUN
заилить	NOT_NOUN
заиметь	NOT_NOUN
зайти	NOT_NOUN
зайтись	NOT_NOUN
заклать	NOT_NOUN
законно	NOT_NOUN
закрыть	NOT_NOUN
залаять	NOT_NOUN
залезть	NOT_NOUN
залечь	NOT_NOUN
залить	NOT_NOUN
залпом	NOT_NOUN
зальный	NOT_NOUN
замаять	NOT_NOUN
замести	NOT_NOUN
заместо	NOT_NOUN
заметно	NOT_NOUN
замлеть	NOT_NOUN
замуж	NOT_NOUN
замужем	NOT_NOUN
замшеть	NOT_NOUN
замшить	NOT_NOUN
замыть	NOT_NOUN
замять	NOT_NOUN
зане	NOT_NOUN
занести	NOT_NOUN
заново	NOT_NOUN
занудно	NOT_NOUN
заныть	NOT_NOUN
занятно	NOT_NOUN
занятой	NOT_NOUN
занятый	NOT_NOUN
занять	NOT_NOUN
заодно	NOT_NOUN
заорать	NOT_NOUN
заохать	NOT_NOUN
заочно	NOT_NOUN
заочный	NOT_NOUN
запасти	NOT_NOUN
запасть	NOT_NOUN
запаять	NOT_NOUN
запеть	NOT_NOUN
запечь	NOT_NOUN
запить	NOT_NOUN
заплыть	NOT_NOUN
запоем	NOT_NOUN
запоить	NOT_NOUN
запойно	NOT_NOUN
запреть	NOT_NOUN
запрячь	NOT_NOUN
запхать	NOT_NOUN
зараз	NOT_NOUN
заранее	NOT_NOUN
зарасти	NOT_NOUN
зардеть	NOT_NOUN
заревой	NOT_NOUN
зареять	NOT_NOUN
заржать	NOT_NOUN
зарыть	NOT_NOUN
засесть	NOT_NOUN
засечь	NOT_NOUN
засеять	NOT_NOUN
засим	NOT_NOUN
засиять	NOT_NOUN
заслать	NOT_NOUN
заснуть	NOT_NOUN
заснять	NOT_NOUN
заспать	NOT_NOUN
застать	NOT_NOUN
застить	NOT_NOUN
застыть	NOT_NOUN
затаить	NOT_NOUN
затем	NOT_NOUN
затемно	NOT_NOUN
затепло	NOT_NOUN
затечь	NOT_NOUN
затеять	NOT_NOUN
заткать	NOT_NOUN
затлеть	NOT_NOUN
затмить	NOT_NOUN
затхло	NOT_NOUN
затхлый	NOT_NOUN
затяжно	NOT_NOUN
заузить	NOT_NOUN
заумно	NOT_NOUN
заумный	NOT_NOUN
заутра	NOT_NOUN
заухать	NOT_NOUN
заучить	NOT_NOUN
заушать	NOT_NOUN
заушить	NOT_NOUN
заушный	NOT_NOUN
захаять	NOT_NOUN
захожий	NOT_NOUN
зачать	NOT_NOUN
зачем	NOT_NOUN
зачесть	NOT_NOUN
зачуять	NOT_NOUN
зашить	NOT_NOUN
защитно	NOT_NOUN
заюлить	NOT_NOUN
заявить	NOT_NOUN
заядло	NOT_NOUN
заядлый	NOT_NOUN
заячий	NOT_NOUN
заёкать	NOT_NOUN
заёмный	NOT_NOUN
званый	NOT_NOUN
звать	NOT_NOUN
зваться	NOT_NOUN
звенеть	NOT_NOUN
звереть	NOT_NOUN
зверски	NOT_NOUN
звонить	NOT_NOUN
звонкий	NOT_NOUN
звонко	NOT_NOUN
звучать	NOT_NOUN
звучно	NOT_NOUN
звучный	NOT_NOUN
звякать	NOT_NOUN
здесь	NOT_NOUN
здешний	NOT_NOUN
здорово	NOT_NOUN
здравый	NOT_NOUN
зевать	NOT_NOUN
зевнуть	NOT_NOUN
зейский	NOT_NOUN
зело	NOT_NOUN
зелёный	NOT_NOUN
земно	NOT_NOUN
земной	NOT_NOUN
земский	NOT_NOUN
зернить	NOT_NOUN
зетовый	NOT_NOUN
зимний	NOT_NOUN
зимой	NOT_NOUN
зиять	NOT_NOUN
златой	NOT_NOUN
злачный	NOT_NOUN
злеть	NOT_NOUN
злить	NOT_NOUN
злиться	NOT_NOUN
злобить	NOT_NOUN
злобно	NOT_NOUN
злобный	NOT_NOUN
зловеще	NOT_NOUN
злой	NOT_NOUN
злостно	NOT_NOUN
злющий	NOT_NOUN
змеиный	NOT_NOUN
змеисто	NOT_NOUN
знавать	NOT_NOUN
знаете	NOT_NOUN
знаешь	NOT_NOUN
знамо	NOT_NOUN
знатно	NOT_NOUN
знатный	NOT_NOUN
знаться	NOT_NOUN
значит	NOT_NOUN
значить	NOT_NOUN
значный	NOT_NOUN
знающий	NOT_NOUN
знобить	NOT_NOUN
знобкий	NOT_NOUN
знобко	NOT_NOUN
знойно	NOT_NOUN
знойный	NOT_NOUN
зобатый	NOT_NOUN
зобный	NOT_NOUN
золить	NOT_NOUN
золовой	NOT_NOUN
зольный	NOT_NOUN
золёный	NOT_NOUN
зонный	NOT_NOUN
зоонный	NOT_NOUN
зоркий	NOT_NOUN
зорко	NOT_NOUN
зрело	NOT_NOUN
зрелый	NOT_NOUN
зреть	NOT_NOUN
зреться	NOT_NOUN
зримо	NOT_NOUN
зримый	NOT_NOUN
зрячий	NOT_NOUN
зряшно	NOT_NOUN
зряшный	NOT_NOUN
зубатый	NOT_NOUN
зубовой	NOT_NOUN
зубрить	NOT_NOUN
зудеть	NOT_NOUN
зыбить	NOT_NOUN
зыбкий	NOT_NOUN
зыбко	NOT_NOUN
зыбучий	NOT_NOUN
зыкать	NOT_NOUN
зыкнуть	NOT_NOUN
зыркать	NOT_NOUN
зычно	NOT_NOUN
зычный	NOT_NOUN
зябкий	NOT_NOUN
зябко	NOT_NOUN
зяблый	NOT_NOUN
зябнуть	NOT_NOUN
зятев	NOT_NOUN
ивовый	NOT_NOUN
игловой	NOT_NOUN
игорный	NOT_NOUN
играный	NOT_NOUN
играть	NOT_NOUN
играючи	NOT_NOUN
игрений	NOT_NOUN
игриво	NOT_NOUN
игривый	NOT_NOUN
игровой	NOT_NOUN
идейно	NOT_NOUN
идейный	NOT_NOUN
идти	NOT_NOUN
идтись	NOT_NOUN
избитый	NOT_NOUN
избить	NOT_NOUN
изблизи	NOT_NOUN
избной	NOT_NOUN
избоку	NOT_NOUN
избрать	NOT_NOUN
